state	receive		action		state/(nontermainalID,subID):
274	const		1	cast-expression	1
274	continue		1	cast-expression	1
274	default		1	cast-expression	1
274	do		1	cast-expression	1
274	double		1	cast-expression	1
274	else		1	cast-expression	1
274	enumeration-constant		1	cast-expression	1
274	extern		1	cast-expression	1
274	float		1	cast-expression	1
274	floating-constant		1	cast-expression	1
274	for		1	cast-expression	1
274	goto		1	cast-expression	1
274	identifier		1	cast-expression	1
274	if		1	cast-expression	1
274	int		1	cast-expression	1
274	integer-constant		1	cast-expression	1
274	long		1	cast-expression	1
274	register		1	cast-expression	1
274	return		1	cast-expression	1
274	short		1	cast-expression	1
274	signed		1	cast-expression	1
274	sizeof		1	cast-expression	1
274	static		1	cast-expression	1
274	string-constant		1	cast-expression	1
274	switch		1	cast-expression	1
274	typedef		1	cast-expression	1
274	unsigned		1	cast-expression	1
274	void		1	cast-expression	1
274	volatile		1	cast-expression	1
274	while		1	cast-expression	1
274	{		1	cast-expression	1
274	|		1	cast-expression	1
274	|=		1	cast-expression	1
274	||		1	cast-expression	1
274	}		1	cast-expression	1
274	~		1	cast-expression	1
59	!		1	declaration-list	1
59	%=		1	declaration-list	1
59	&		1	declaration-list	1
59	&=		1	declaration-list	1
59	(		1	declaration-list	1
59	)		1	declaration-list	1
59	*		1	declaration-list	1
59	*=		1	declaration-list	1
59	+		1	declaration-list	1
59	++		1	declaration-list	1
59	+=		1	declaration-list	1
59	,		1	declaration-list	1
59	-		1	declaration-list	1
59	--		1	declaration-list	1
59	-=		1	declaration-list	1
59	/=		1	declaration-list	1
59	;		1	declaration-list	1
59	<<=		1	declaration-list	1
59	=		1	declaration-list	1
59	>>=		1	declaration-list	1
59	^=		1	declaration-list	1
59	_KULV_END_		1	declaration-list	1
59	auto		1	declaration-list	1
59	break		1	declaration-list	1
59	case		1	declaration-list	1
59	char		1	declaration-list	1
59	character-constant		1	declaration-list	1
59	const		1	declaration-list	1
59	continue		1	declaration-list	1
59	default		1	declaration-list	1
59	do		1	declaration-list	1
59	double		1	declaration-list	1
59	else		1	declaration-list	1
59	enumeration-constant		1	declaration-list	1
59	extern		1	declaration-list	1
59	float		1	declaration-list	1
59	floating-constant		1	declaration-list	1
59	for		1	declaration-list	1
59	goto		1	declaration-list	1
59	identifier		1	declaration-list	1
59	if		1	declaration-list	1
59	int		1	declaration-list	1
59	integer-constant		1	declaration-list	1
59	long		1	declaration-list	1
59	register		1	declaration-list	1
59	return		1	declaration-list	1
59	short		1	declaration-list	1
59	signed		1	declaration-list	1
59	sizeof		1	declaration-list	1
59	static		1	declaration-list	1
59	string-constant		1	declaration-list	1
59	switch		1	declaration-list	1
59	typedef		1	declaration-list	1
59	unsigned		1	declaration-list	1
59	void		1	declaration-list	1
59	volatile		1	declaration-list	1
59	while		1	declaration-list	1
59	{		1	declaration-list	1
59	|=		1	declaration-list	1
59	}		1	declaration-list	1
59	~		1	declaration-list	1
123	)		1	identifier-list	0
123	,		1	identifier-list	0
187	!		0	62
187	&		0	63
187	(		0	64
187	*		0	65
187	+		0	66
187	++		0	67
187	-		0	68
187	--		0	69
187	character-constant		0	77
187	enumeration-constant		0	85
187	floating-constant		0	90
187	identifier		0	129
187	integer-constant		0	96
187	sizeof		0	109
187	string-constant		0	112
187	~		0	118
251	!		1	relational-expression	3
251	!=		1	relational-expression	3
251	%		1	relational-expression	3
251	%=		1	relational-expression	3
251	&		1	relational-expression	3
251	&&		1	relational-expression	3
251	&=		1	relational-expression	3
251	(		1	relational-expression	3
251	)		1	relational-expression	3
251	*		1	relational-expression	3
251	*=		1	relational-expression	3
251	+		1	relational-expression	3
251	++		1	relational-expression	3
251	+=		1	relational-expression	3
251	,		1	relational-expression	3
251	-		1	relational-expression	3
251	--		1	relational-expression	3
251	-=		1	relational-expression	3
251	->		1	relational-expression	3
251	/		1	relational-expression	3
251	/=		1	relational-expression	3
251	:		1	relational-expression	3
251	;		1	relational-expression	3
251	<		1	relational-expression	3
251	<<		0	181
251	<<=		1	relational-expression	3
251	<=		1	relational-expression	3
251	=		1	relational-expression	3
251	==		1	relational-expression	3
251	>		1	relational-expression	3
251	>=		1	relational-expression	3
251	>>		0	182
251	>>=		1	relational-expression	3
251	?		1	relational-expression	3
251	[		1	relational-expression	3
251	]		1	relational-expression	3
251	^		1	relational-expression	3
251	^=		1	relational-expression	3
251	_KULV_END_		1	relational-expression	3
251	auto		1	relational-expression	3
251	break		1	relational-expression	3
251	case		1	relational-expression	3
251	char		1	relational-expression	3
251	character-constant		1	relational-expression	3
251	const		1	relational-expression	3
251	continue		1	relational-expression	3
251	default		1	relational-expression	3
251	do		1	relational-expression	3
251	double		1	relational-expression	3
251	else		1	relational-expression	3
251	enumeration-constant		1	relational-expression	3
251	extern		1	relational-expression	3
251	float		1	relational-expression	3
251	floating-constant		1	relational-expression	3
251	for		1	relational-expression	3
251	goto		1	relational-expression	3
251	identifier		1	relational-expression	3
251	if		1	relational-expression	3
251	int		1	relational-expression	3
251	integer-constant		1	relational-expression	3
251	long		1	relational-expression	3
251	register		1	relational-expression	3
251	return		1	relational-expression	3
251	short		1	relational-expression	3
251	signed		1	relational-expression	3
251	sizeof		1	relational-expression	3
251	static		1	relational-expression	3
251	string-constant		1	relational-expression	3
251	switch		1	relational-expression	3
251	typedef		1	relational-expression	3
251	unsigned		1	relational-expression	3
251	void		1	relational-expression	3
251	volatile		1	relational-expression	3
251	while		1	relational-expression	3
251	{		1	relational-expression	3
251	|		1	relational-expression	3
251	|=		1	relational-expression	3
251	||		1	relational-expression	3
251	}		1	relational-expression	3
251	~		1	relational-expression	3
315	!		0	62
315	&		0	63
315	(		0	64
315	*		0	65
315	+		0	66
315	++		0	67
315	-		0	68
315	--		0	69
315	;		0	70
315	break		0	74
315	case		0	75
315	character-constant		0	77
315	continue		0	81
315	default		0	83
315	do		0	84
315	enumeration-constant		0	85
315	floating-constant		0	90
315	for		0	91
315	goto		0	92
315	identifier		0	93
315	if		0	94
315	integer-constant		0	96
315	return		0	106
315	sizeof		0	109
315	string-constant		0	112
315	switch		0	113
315	while		0	116
315	{		0	43
315	~		0	118
4	(		1	type-specifier	1
4	)		1	type-specifier	1
4	*		1	type-specifier	1
4	,		1	type-specifier	1
4	;		1	type-specifier	1
4	[		1	type-specifier	1
4	auto		1	type-specifier	1
4	char		1	type-specifier	1
4	const		1	type-specifier	1
4	double		1	type-specifier	1
4	extern		1	type-specifier	1
4	float		1	type-specifier	1
4	identifier		1	type-specifier	1
4	int		1	type-specifier	1
4	long		1	type-specifier	1
4	register		1	type-specifier	1
4	short		1	type-specifier	1
4	signed		1	type-specifier	1
4	static		1	type-specifier	1
4	typedef		1	type-specifier	1
4	unsigned		1	type-specifier	1
4	void		1	type-specifier	1
4	volatile		1	type-specifier	1
68	!		1	unary-operator	3
68	&		1	unary-operator	3
68	(		1	unary-operator	3
68	*		1	unary-operator	3
68	+		1	unary-operator	3
68	++		1	unary-operator	3
68	-		1	unary-operator	3
68	--		1	unary-operator	3
68	character-constant		1	unary-operator	3
68	enumeration-constant		1	unary-operator	3
68	floating-constant		1	unary-operator	3
68	identifier		1	unary-operator	3
68	integer-constant		1	unary-operator	3
68	sizeof		1	unary-operator	3
68	string-constant		1	unary-operator	3
68	~		1	unary-operator	3
132	!		1	initializer	0
132	%=		1	initializer	0
132	&		1	initializer	0
132	&=		1	initializer	0
132	(		1	initializer	0
132	)		1	initializer	0
132	*		1	initializer	0
132	*=		1	initializer	0
132	+		1	initializer	0
132	++		1	initializer	0
132	+=		1	initializer	0
132	,		1	initializer	0
132	-		1	initializer	0
132	--		1	initializer	0
132	-=		1	initializer	0
132	/=		1	initializer	0
132	;		1	initializer	0
132	<<=		1	initializer	0
132	=		1	initializer	0
132	>>=		1	initializer	0
132	^=		1	initializer	0
132	_KULV_END_		1	initializer	0
132	auto		1	initializer	0
132	break		1	initializer	0
132	case		1	initializer	0
132	char		1	initializer	0
132	character-constant		1	initializer	0
132	const		1	initializer	0
132	continue		1	initializer	0
132	default		1	initializer	0
132	do		1	initializer	0
132	double		1	initializer	0
132	else		1	initializer	0
132	enumeration-constant		1	initializer	0
132	extern		1	initializer	0
132	float		1	initializer	0
132	floating-constant		1	initializer	0
132	for		1	initializer	0
132	goto		1	initializer	0
132	identifier		1	initializer	0
132	if		1	initializer	0
132	int		1	initializer	0
132	integer-constant		1	initializer	0
132	long		1	initializer	0
132	register		1	initializer	0
132	return		1	initializer	0
132	short		1	initializer	0
132	signed		1	initializer	0
132	sizeof		1	initializer	0
132	static		1	initializer	0
132	string-constant		1	initializer	0
132	switch		1	initializer	0
132	typedef		1	initializer	0
132	unsigned		1	initializer	0
132	void		1	initializer	0
132	volatile		1	initializer	0
132	while		1	initializer	0
132	{		1	initializer	0
132	|=		1	initializer	0
132	}		1	initializer	0
132	~		1	initializer	0
196	!		1	assignment-operator	7
196	&		1	assignment-operator	7
196	(		1	assignment-operator	7
196	*		1	assignment-operator	7
196	+		1	assignment-operator	7
196	++		1	assignment-operator	7
196	-		1	assignment-operator	7
196	--		1	assignment-operator	7
196	character-constant		1	assignment-operator	7
196	enumeration-constant		1	assignment-operator	7
196	floating-constant		1	assignment-operator	7
196	identifier		1	assignment-operator	7
196	integer-constant		1	assignment-operator	7
196	sizeof		1	assignment-operator	7
196	string-constant		1	assignment-operator	7
196	~		1	assignment-operator	7
260	)		0	287
260	,		0	157
324	!		0	62
324	&		0	63
324	(		0	64
324	*		0	65
324	+		0	66
324	++		0	67
324	-		0	68
324	--		0	69
324	;		0	70
324	break		0	74
324	case		0	75
324	character-constant		0	77
324	continue		0	81
324	default		0	83
324	do		0	84
324	enumeration-constant		0	85
324	floating-constant		0	90
324	for		0	91
324	goto		0	92
324	identifier		0	93
324	if		0	94
324	integer-constant		0	96
324	return		0	106
324	sizeof		0	109
324	string-constant		0	112
324	switch		0	113
324	while		0	116
324	{		0	43
324	~		0	118
45	!		0	62
45	&		0	63
45	(		0	64
45	*		0	65
45	+		0	66
45	++		0	67
45	-		0	68
45	--		0	69
45	]		0	127
45	character-constant		0	77
45	enumeration-constant		0	85
45	floating-constant		0	90
45	identifier		0	129
45	integer-constant		0	96
45	sizeof		0	109
45	string-constant		0	112
45	~		0	118
109	!		0	62
109	&		0	63
109	(		0	183
109	*		0	65
109	+		0	66
109	++		0	67
109	-		0	68
109	--		0	69
109	character-constant		0	77
109	enumeration-constant		0	85
109	floating-constant		0	90
109	identifier		0	129
109	integer-constant		0	96
109	sizeof		0	109
109	string-constant		0	112
109	~		0	118
173	identifier		0	248
237	)		0	280
237	,		0	157
301	)		0	316
301	,		0	157
54	auto		0	3
54	char		0	4
54	const		0	5
54	double		0	10
54	extern		0	11
54	float		0	13
54	int		0	16
54	long		0	17
54	register		0	19
54	short		0	20
54	signed		0	21
54	static		0	22
54	typedef		0	27
54	unsigned		0	28
54	void		0	29
54	volatile		0	30
54	{		0	43
118	!		1	unary-operator	4
118	&		1	unary-operator	4
118	(		1	unary-operator	4
118	*		1	unary-operator	4
118	+		1	unary-operator	4
118	++		1	unary-operator	4
118	-		1	unary-operator	4
118	--		1	unary-operator	4
118	character-constant		1	unary-operator	4
118	enumeration-constant		1	unary-operator	4
118	floating-constant		1	unary-operator	4
118	identifier		1	unary-operator	4
118	integer-constant		1	unary-operator	4
118	sizeof		1	unary-operator	4
118	string-constant		1	unary-operator	4
118	~		1	unary-operator	4
182	!		0	62
182	&		0	63
182	(		0	64
182	*		0	65
182	+		0	66
182	++		0	67
182	-		0	68
182	--		0	69
182	character-constant		0	77
182	enumeration-constant		0	85
182	floating-constant		0	90
182	identifier		0	129
182	integer-constant		0	96
182	sizeof		0	109
182	string-constant		0	112
182	~		0	118
246	)		1	argument-expression-list	0
246	,		1	argument-expression-list	0
310	;		0	319
31	)		0	51
95	!		1	logical-AND-expression	0
95	!=		1	logical-AND-expression	0
95	%		1	logical-AND-expression	0
95	%=		1	logical-AND-expression	0
95	&		1	logical-AND-expression	0
95	&&		1	logical-AND-expression	0
95	&=		1	logical-AND-expression	0
95	(		1	logical-AND-expression	0
95	)		1	logical-AND-expression	0
95	*		1	logical-AND-expression	0
95	*=		1	logical-AND-expression	0
95	+		1	logical-AND-expression	0
95	++		1	logical-AND-expression	0
95	+=		1	logical-AND-expression	0
95	,		1	logical-AND-expression	0
95	-		1	logical-AND-expression	0
95	--		1	logical-AND-expression	0
95	-=		1	logical-AND-expression	0
95	->		1	logical-AND-expression	0
95	/		1	logical-AND-expression	0
95	/=		1	logical-AND-expression	0
95	:		1	logical-AND-expression	0
95	;		1	logical-AND-expression	0
95	<		1	logical-AND-expression	0
95	<<		1	logical-AND-expression	0
95	<<=		1	logical-AND-expression	0
95	<=		1	logical-AND-expression	0
95	=		1	logical-AND-expression	0
95	==		1	logical-AND-expression	0
95	>		1	logical-AND-expression	0
95	>=		1	logical-AND-expression	0
95	>>		1	logical-AND-expression	0
95	>>=		1	logical-AND-expression	0
95	?		1	logical-AND-expression	0
95	[		1	logical-AND-expression	0
95	]		1	logical-AND-expression	0
95	^		1	logical-AND-expression	0
95	^=		1	logical-AND-expression	0
95	_KULV_END_		1	logical-AND-expression	0
95	auto		1	logical-AND-expression	0
95	break		1	logical-AND-expression	0
95	case		1	logical-AND-expression	0
95	char		1	logical-AND-expression	0
95	character-constant		1	logical-AND-expression	0
95	const		1	logical-AND-expression	0
95	continue		1	logical-AND-expression	0
95	default		1	logical-AND-expression	0
95	do		1	logical-AND-expression	0
95	double		1	logical-AND-expression	0
95	else		1	logical-AND-expression	0
95	enumeration-constant		1	logical-AND-expression	0
95	extern		1	logical-AND-expression	0
95	float		1	logical-AND-expression	0
95	floating-constant		1	logical-AND-expression	0
95	for		1	logical-AND-expression	0
95	goto		1	logical-AND-expression	0
95	identifier		1	logical-AND-expression	0
95	if		1	logical-AND-expression	0
95	int		1	logical-AND-expression	0
95	integer-constant		1	logical-AND-expression	0
95	long		1	logical-AND-expression	0
95	register		1	logical-AND-expression	0
95	return		1	logical-AND-expression	0
95	short		1	logical-AND-expression	0
95	signed		1	logical-AND-expression	0
95	sizeof		1	logical-AND-expression	0
95	static		1	logical-AND-expression	0
95	string-constant		1	logical-AND-expression	0
95	switch		1	logical-AND-expression	0
95	typedef		1	logical-AND-expression	0
95	unsigned		1	logical-AND-expression	0
95	void		1	logical-AND-expression	0
95	volatile		1	logical-AND-expression	0
95	while		1	logical-AND-expression	0
95	{		1	logical-AND-expression	0
95	|		0	163
95	|=		1	logical-AND-expression	0
95	||		1	logical-AND-expression	0
95	}		1	logical-AND-expression	0
95	~		1	logical-AND-expression	0
159	!		0	62
159	&		0	63
159	(		0	64
159	*		0	65
159	+		0	66
159	++		0	67
159	-		0	68
159	--		0	69
159	;		0	234
159	character-constant		0	77
159	enumeration-constant		0	85
159	floating-constant		0	90
159	identifier		0	129
159	integer-constant		0	96
159	sizeof		0	109
159	string-constant		0	112
159	~		0	118
223	!		1	additive-expression	1
223	!=		1	additive-expression	1
223	%		0	167
223	%=		1	additive-expression	1
223	&		1	additive-expression	1
223	&&		1	additive-expression	1
223	&=		1	additive-expression	1
223	(		1	additive-expression	1
223	)		1	additive-expression	1
223	*		0	168
223	*=		1	additive-expression	1
223	+		1	additive-expression	1
223	++		1	additive-expression	1
223	+=		1	additive-expression	1
223	,		1	additive-expression	1
223	-		1	additive-expression	1
223	--		1	additive-expression	1
223	-=		1	additive-expression	1
